Company,TypeName,Inches,ScreenResolution,Cpu,Gpu,OpSys,TouchScreen,Ips,X_res,Y_res,ppi,Dedicated_Gpu,Ram_GB,Weight_kg,SSD,HHD,Storage_Type,Total_Storage_GB,Storage_Category,Price
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i7-13650HX,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1080,141.21,1,48,2.4,8000,0,SSD Only,8000,Very High (> 2TB),3696.8
Lenovo,Lenovo ThinkPad T14 Gen 6,14,1920 x 1200,AMD Ryzen AI 7 PRO 350,AMD Radeon 860M,Windows,1,1,1920,1200,161.73,1,64,1.38,2000,0,SSD Only,2000,High (1-2TB),2868.8
Lenovo,Lenovo ThinkPad Z16 Gen 1,16,1920 x 1200,AMD Ryzen 7 PRO 6850H,AMD Radeon 680M,Windows,1,1,1920,1200,141.51,1,16,1.81,2000,0,SSD Only,2000,High (1-2TB),1868.8
Lenovo,Lenovo ThinkPad T16 Gen 3,16,1920 x 1200,Intel Core Ultra 7 155U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,8,1.66,256,0,SSD Only,256,Basic (256-512GB),1160
Lenovo,Lenovo IdeaPad Slim 3/3i,15,1920 x 1200,AMD Ryzen 5 7535HS,AMD Radeon 660M,Windows,1,1,1920,1200,150.94,1,8,1.49,256,0,SSD Only,256,Basic (256-512GB),1430
Lenovo,Lenovo IdeaPad 1,15.6,"HD (720p, 768p, 900p)",Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1280,720,94.14,0,16,1.58,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Alienware,Alienware 16 Aurora,16,2560 x 1600,Intel Core 7 240H,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.49,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
Acer,Acer Predator Helios Neo 16S AI,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2560,1600,188.68,1,64,2.7,8000,0,SSD Only,8000,Very High (> 2TB),4128.8
Acer,Acer Predator Helios Neo 16S AI,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2560,1600,188.68,1,32,2.7,4000,0,SSD Only,4000,Very High (> 2TB),2688.8
Acer,Acer Predator Helios Neo 16 AI,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 Ti (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.7,2000,0,SSD Only,2000,High (1-2TB),2288.8
Acer,Acer Nitro V 16 AI,16,1920 x 1200,AMD Ryzen 7 260,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.44,2000,0,SSD Only,2000,High (1-2TB),2828.8
Acer,Acer Nitro V 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1080,141.21,1,32,2.11,2000,0,SSD Only,2000,High (1-2TB),2176.8
Acer,Acer Nitro V 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1080,141.21,1,16,2.11,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Acer,Acer Aspire Go 15,15.3,1920 x 1200,Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,147.98,0,8,1.7,256,0,SSD Only,256,Basic (256-512GB),1139
Acer,Acer Aspire Go 15,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,1,1,1920,1080,141.21,1,8,1.8,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
Acer,Acer Aspire Go 15,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,1,1,1920,1080,141.21,1,8,1.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1496.8
Acer,Acer Aspire Go 15,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,1,1,1920,1080,141.21,1,8,1.8,2000,0,SSD Only,2000,High (1-2TB),1696.8
Acer,Acer Aspire Lite 15,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.59,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Acer,Acer Aspire Go 15,15.6,Full HD (1080p),Intel Core 3 N355,"Intel UHD Graphics (Alder Lake, 32EU)",Windows,1,1,1920,1080,141.21,0,8,1.73,256,0,SSD Only,256,Basic (256-512GB),1148
Acer,Acer Aspire Go 15,15.6,Full HD (1080p),Intel Core 3 N355,"Intel UHD Graphics (Alder Lake, 32EU)",Windows,1,1,1920,1080,141.21,0,8,1.73,1000,0,SSD Only,1000,Standard (512GB-1TB),1296.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,48,1.9,2000,0,SSD Only,2000,High (1-2TB),2578.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,32,1.9,2000,0,SSD Only,2000,High (1-2TB),2258.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,32,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2058.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,16,1.9,2000,0,SSD Only,2000,High (1-2TB),1938.8
Lenovo,Lenovo V15 Gen 4,15.6,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,24,1.65,4000,0,SSD Only,4000,Very High (> 2TB),2216.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,16,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1738.8
Lenovo,Lenovo ThinkPad X1 Carbon,14,1920 x 1200,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,32,0.99,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
Lenovo,Lenovo V15 Gen 4,15.6,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,16,1.65,2000,0,SSD Only,2000,High (1-2TB),1656.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,24,1.58,2000,0,SSD Only,2000,High (1-2TB),1816.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.58,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,24,1.58,2000,0,SSD Only,2000,High (1-2TB),1816.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,12,1.58,256,0,SSD Only,256,Basic (256-512GB),1228
Acer,Acer Nitro Lite 16 (NL16-71G),16,1920 x 1200,Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1200,141.51,1,16,1.95,512,0,SSD Only,512,Standard (512GB-1TB),1571.2
Lenovo,Lenovo IdeaPad 1,15.6,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,94.14,0,4,1.55,0,128,HDD Only,128,Minimal (< 256GB),1068
Lenovo,Lenovo 300w 2-in-1 Gen 5,11.6,"HD (720p, 768p, 900p)",Intel Processor N150,Intel UHD Graphics Xe (24EU),Windows,1,1,1280,720,126.6,0,8,1.28,0,128,HDD Only,128,Minimal (< 256GB),1028
Lenovo,Lenovo IdeaPad 1,15.6,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,94.14,0,8,1.55,0,128,HDD Only,128,Minimal (< 256GB),1148
Lenovo,Lenovo ThinkPad E16 Gen 1,16,1920 x 1200,Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,40,1.77,4000,0,SSD Only,4000,Very High (> 2TB),2548.8
ASUS,ASUS Vivobook 16,16,1920 x 1200,AMD Ryzen AI 5 330,AMD Radeon 820M,Windows,1,1,1920,1200,141.51,1,16,1.88,2000,0,SSD Only,2000,High (1-2TB),1868.8
ASUS,ASUS Chromebook Vibe CX34 Flip,14,1920 x 1200,Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Chrome OS,1,1,1920,1200,161.73,0,8,1.8,256,0,SSD Only,256,Basic (256-512GB),1200
ASUS,ASUS Chromebook Vibe CX34 Flip,14,1920 x 1200,Intel Core i5-10210U,Intel UHD Graphics,Chrome OS,1,1,1920,1200,161.73,0,8,1.8,256,0,SSD Only,256,Basic (256-512GB),1200
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 75W, 6GB)",Windows,1,1,1920,1080,141.21,1,16,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,24,2.29,2000,0,SSD Only,2000,High (1-2TB),2016.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1080,141.21,1,8,2.29,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1080,141.21,1,64,2.29,2000,0,SSD Only,2000,High (1-2TB),2816.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1080,141.21,1,16,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Processor N150,Intel UHD Graphics Xe (24EU),Windows,0,0,1280,720,104.9,0,32,1.46,0,128,HDD Only,128,Minimal (< 256GB),1580
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,64,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,16,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
HP,HP 15,15.6,Full HD (1080p),Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,0,0,1920,1080,141.21,0,32,1.59,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,48,1.6,2000,0,SSD Only,2000,High (1-2TB),2296.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,48,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),2096.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,16,1.6,2000,0,SSD Only,2000,High (1-2TB),1656.8
HP,HP 17,17.3,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,64,2.05,1000,0,SSD Only,1000,Standard (512GB-1TB),2467.8
HP,HP 17,17.3,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,16,2.05,2000,0,SSD Only,2000,High (1-2TB),1707.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,64,1.6,4000,0,SSD Only,4000,Very High (> 2TB),3016.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,0,0,1920,1080,141.21,0,16,1.6,256,0,SSD Only,256,Basic (256-512GB),1308
HP,HP OmniBook X Flip,16,1920 x 1200,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,141.51,1,16,1.88,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
HP,HP OmniBook X Flip,16,1920 x 1200,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,141.51,1,16,1.88,2000,0,SSD Only,2000,High (1-2TB),1868.8
HP,HP OmniBook X Flip,16,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,141.51,1,16,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
HP,HP OmniBook X Flip,16,2880 x 1800,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,0,2880,1800,212.26,1,16,1.88,2048,0,SSD Only,2048,Very High (> 2TB),1978.4
HP,HP OmniBook X Flip,14,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,161.73,1,24,1.4,2000,0,SSD Only,2000,High (1-2TB),2068.8
HP,HP OmniBook X Flip,14,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,161.73,1,24,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1868.8
HP,HP OmniBook X Flip,14,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,161.73,1,16,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
HP,HP OmniBook X Flip,14,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,161.73,1,16,1.4,2000,0,SSD Only,2000,High (1-2TB),1908.8
HP,HP OmniBook X Flip,14,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,161.73,1,16,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
HP,HP OmniBook X Flip,16,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 840M,Windows,1,1,1920,1200,141.51,1,24,1.9,4000,0,SSD Only,4000,Very High (> 2TB),2428.8
HP,HP OmniBook Ultra Flip,14,2880 x 1800,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,0,2880,1800,242.59,1,32,1.34,2000,0,SSD Only,2000,High (1-2TB),2228.8
HP,HP OmniBook 7,17.3,Full HD (1080p),Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,1,1,1920,1080,127.34,1,32,2.46,4000,0,SSD Only,4000,Very High (> 2TB),2627.8
HP,HP OmniBook 7,17.3,Full HD (1080p),Intel Core Ultra 7 258V,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,127.34,1,32,2.46,2000,0,SSD Only,2000,High (1-2TB),2227.8
HP,HP OmniBook 7,17.3,Full HD (1080p),Intel Core Ultra 7 258V,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,127.34,1,32,2.46,1000,0,SSD Only,1000,Standard (512GB-1TB),2027.8
HP,HP OmniBook 7,16,2048 x 1280,Intel Core Ultra 7 255H,NVIDIA GeForce RTX 4050 (Laptop),Windows,0,0,2048,1280,150.94,1,32,1.92,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP ENVY x360 15,15.6,Full HD (1080p),Intel Core Ultra 5 125U,Intel Graphics (4-Cores),Windows,1,1,1920,1080,141.21,0,8,1.87,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
HP,HP ENVY x360 15,15.6,Full HD (1080p),Intel Core Ultra 5 125U,Intel Graphics (4-Cores),Windows,1,1,1920,1080,141.21,0,8,1.87,1000,0,SSD Only,1000,Standard (512GB-1TB),1296.8
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,104.9,0,8,1.46,576,0,SSD Only,576,Standard (512GB-1TB),1164
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,104.9,0,8,1.46,1064,0,SSD Only,1064,High (1-2TB),1261.6
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,104.9,0,16,1.46,2064,0,SSD Only,2064,Very High (> 2TB),1621.6
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,104.9,0,16,1.46,1064,0,SSD Only,1064,High (1-2TB),1421.6
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1280,720,94.14,0,64,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1280,720,94.14,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,8,1.75,256,0,SSD Only,256,Basic (256-512GB),1148
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP 250 G10 / 255 G10,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,16,1.52,256,0,SSD Only,256,Basic (256-512GB),1508
HP,HP 15,15.6,Full HD (1080p),AMD Ryzen 5 5500U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,0,0,1920,1080,141.21,1,32,1.74,2000,0,SSD Only,2000,High (1-2TB),2176.8
HP,HP 15,15.6,Full HD (1080p),AMD Ryzen 5 5500U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,0,0,1920,1080,141.21,1,32,1.74,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
HP,HP 14,14,Full HD (1080p),AMD Athlon Gold 3150U,AMD Radeon RX Vega 3,Windows,1,1,1920,1080,157.35,1,8,1.46,512,0,SSD Only,512,Standard (512GB-1TB),1451.2
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dynabook,Dynabook XZ,13.3,1920 x 1200,Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,170.24,0,16,0.9,256,0,SSD Only,256,Basic (256-512GB),1339
Acer,Acer Predator Triton 14 AI (PT14-52T),14.5,2880 x 1800,Intel Core Ultra 9 288V,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2880,1800,234.22,1,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),2043.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.9,4000,0,SSD Only,4000,Very High (> 2TB),2376.8
Dell,Dell 16,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,64,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2428.8
Dell,Dell 16,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,32,1.9,2000,0,SSD Only,2000,High (1-2TB),1988.8
Dell,Dell 16,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,64,1.88,2000,0,SSD Only,2000,High (1-2TB),2628.8
Dell,Dell 16,16,1920 x 1200,AMD Ryzen 7 250,AMD Radeon 780M,Windows,1,1,1920,1200,141.51,1,16,1.89,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
Dell,Dell 16,16,1920 x 1200,AMD Ryzen 7 250,AMD Radeon 780M,Windows,1,1,1920,1200,141.51,1,32,1.89,2000,0,SSD Only,2000,High (1-2TB),2188.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,64,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
ASUS,ASUS VivoBook S 15 OLED,15.6,Full HD (1080p),AMD Ryzen 5 5600H,"AMD Radeon RX Vega 7 (R4000/5000, 35/45W)",Windows,1,1,1920,1080,141.21,1,8,1.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1496.8
ASUS,ASUS VivoBook 15 F512,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1005G1,Intel UHD Graphics G1,Windows,0,0,1280,720,94.14,0,20,1.75,512,0,SSD Only,512,Standard (512GB-1TB),1439.2
ASUS,ASUS VivoBook 15 F512,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1005G1,Intel UHD Graphics G1,Windows,0,0,1280,720,94.14,0,20,1.75,2000,0,SSD Only,2000,High (1-2TB),1736.8
ASUS,ASUS VivoBook 15 F512,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1005G1,Intel UHD Graphics G1,Windows,0,0,1280,720,94.14,0,12,1.75,256,0,SSD Only,256,Basic (256-512GB),1228
ASUS,ASUS Vivobook Go 15 OLED,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,1,1,1920,1080,141.21,0,8,1.63,256,0,SSD Only,256,Basic (256-512GB),1148
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,157.35,0,24,1.4,4000,0,SSD Only,4000,Very High (> 2TB),2268.8
HP,HP OmniBook 5,16,1920 x 1200,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,16,1.8,2000,0,SSD Only,2000,High (1-2TB),1668.8
HP,HP OmniBook 5,16,1920 x 1200,Intel Core Ultra 9 285H,Intel Arc 140T,Windows,1,1,1920,1200,141.51,1,32,1.8,4000,0,SSD Only,4000,Very High (> 2TB),2588.8
HP,HP OmniBook 5 Flip,14,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,161.73,0,16,1.62,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
HP,HP OmniBook 5 Flip,14,1920 x 1200,Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,8,1.62,512,0,SSD Only,512,Standard (512GB-1TB),1251.2
HP,HP OmniBook 3,15.6,Full HD (1080p),AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1080,141.21,1,16,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
HP,HP OmniBook 5,16,1920 x 1200,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,16,1.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
HP,HP OmniBook 5,16,1920 x 1200,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,0,0,1920,1200,141.51,1,16,1.59,1000,0,SSD Only,1000,Standard (512GB-1TB),1568.8
HP,HP OmniBook 5,16,1920 x 1200,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,0,0,1920,1200,141.51,1,16,1.59,512,0,SSD Only,512,Standard (512GB-1TB),1471.2
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1080,127.34,1,32,2.95,1000,0,SSD Only,1000,Standard (512GB-1TB),2027.8
HP,HP OmniBook 5,16,1920 x 1200,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,16,1.8,512,0,SSD Only,512,Standard (512GB-1TB),1371.2
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,64,2.39,4000,0,SSD Only,4000,Very High (> 2TB),3231.8
